SeqA	SeqB	ANI	SD	N	Omega	Frx
P89_consensus	GUT_GENOME270563	92.7128354082946	3.894973588818	6338	7998	79.2448112028007
P89_consensus	GUT_GENOME272533	98.7833463855853	2.07138226843429	7989	9383	85.1433443461579
P89_consensus	GUT_GENOME283326	92.2840353974052	3.82061834591567	6949	9075	76.5730027548209
P89_consensus	GUT_GENOME284192	98.6227285188206	2.43272497968828	7037	7871	89.4041417863042
P89_consensus	GUT_GENOME285252	98.6127323686267	2.14626359405805	7054	7898	89.3137503165358
P89_consensus	GUT_GENOME287004	76.2356418460075	5.65630330524712	237	10067	2.35422668123572
P89_consensus	P15MS_consensus	92.213279826606	3.80771998786971	6945	10067	68.9877818615278
P89_consensus	P15_MpT1_consensus	92.1328042012878	3.86110135309315	6475	10067	64.3190622827059
P89_consensus	P20_consensus	92.3906300796893	3.91725653798007	6771	9908	68.3387161889382
P89_consensus	P31_consensus	92.6120450063798	3.96636577735193	7250	9177	79.00185245723
P89_consensus	P32_consensus	92.3800373439148	3.81075223015276	6849	10067	68.0341710539386
P89_consensus	P45_consensus	98.7889285857116	1.77461014913024	8165	10067	81.1065858746399
P89_consensus	P46_consensus	98.7476588804402	1.85114239886095	8124	10067	80.699314592232
P89_consensus	P48_consensus	92.1798049030978	3.8419516402982	7097	9834	72.1679886109416
P89_consensus	P51_consensus	98.4875401134047	2.09389352462005	5317	10067	52.8161319161617
P89_consensus	P61_consensus	92.3305673315345	3.81898337296367	6859	10067	68.1335055130625
P89_consensus	P66_consensus	99.1431018318697	2.29805678054917	9232	10067	91.7055726631568
P89_consensus	P82MpT1_sans_C_consensus	98.8058324812094	1.72749934103919	7822	9800	79.8163265306122
P89_consensus	P82_consensus	98.7034421158724	1.76767576175562	5298	10067	52.6273964438264
P89_consensus	P86_BT_consensus	99.9546315751656	0.197184415420548	9811	10067	97.4570378464289
P89_consensus	P86_sans_C_consensus	92.4716192791012	3.94188101499318	7133	9073	78.6178772181197
P89_consensus	P88_consensus	92.1258082141734	3.88560469033617	6797	10000	67.97
P89_consensus	P89_consensus	100.0	0.0	10067	10067	100.0
VRP32_MS_Bt_consensus	GUT_GENOME011239	98.5838150157264	2.26554926541576	7379	8342	88.4560057540158
VRP32_MS_Bt_consensus	GUT_GENOME011714	98.3224336552609	2.13862101471379	7380	8460	87.2340425531915
VRP32_MS_Bt_consensus	GUT_GENOME012603	98.2812616092951	2.24369706764378	7539	8558	88.0930123860715
VRP32_MS_Bt_consensus	GUT_GENOME014311	78.5576902857229	4.74891223637421	855	7871	10.8626603989328
VRP32_MS_Bt_consensus	GUT_GENOME018608	98.7794810791071	1.39012898700494	7050	9027	78.0990362246594
VRP32_MS_Bt_consensus	GUT_GENOME018729	98.193068014985	2.10245602109233	6596	7706	85.595639761225
VRP32_MS_Bt_consensus	GUT_GENOME029117	78.8036684073039	5.18181362460586	884	7837	11.2798264642082
VRP32_MS_Bt_consensus	GUT_GENOME066320	92.7348984250126	4.2217413256878	6785	9308	72.8942844864633
VRP32_MS_Bt_consensus	GUT_GENOME067559	92.8544038660886	3.75993733963287	5709	7493	76.1911117042573
VRP32_MS_Bt_consensus	GUT_GENOME091220	98.5293099156521	2.50484853731165	7639	8587	88.9600558984511
VRP32_MS_Bt_consensus	GUT_GENOME092268	92.2410026567519	3.97199838805171	6865	9284	73.9444205084015
VRP32_MS_Bt_consensus	GUT_GENOME092376	92.5688039016601	3.87362037746312	6804	8959	75.9459761134055
VRP32_MS_Bt_consensus	GUT_GENOME093513	98.874092500929	1.99754520340593	7687	8671	88.6518279321878
VRP32_MS_Bt_consensus	GUT_GENOME094058	92.4420040072298	3.9896603283337	6648	9117	72.9187232642317
VRP32_MS_Bt_consensus	GUT_GENOME103665	92.5919100802587	3.65838493857645	5028	7505	66.9953364423718
VRP32_MS_Bt_consensus	GUT_GENOME104028	92.7033093768976	3.86746443227588	6583	9028	72.9175897208684
VRP32_MS_Bt_consensus	GUT_GENOME104378	92.7321490816964	3.89075007651834	6318	8783	71.9344187635204
VRP32_MS_Bt_consensus	GUT_GENOME109037	92.7532890961747	3.75208385456764	6021	8547	70.4457704457704
VRP32_MS_Bt_consensus	GUT_GENOME120881	99.0037404407728	1.56338357415564	7855	8913	88.1296981936497
VRP32_MS_Bt_consensus	GUT_GENOME130816	98.2738722525297	2.86515859324364	7326	8712	84.0909090909091
VRP32_MS_Bt_consensus	GUT_GENOME132204	79.1118347896225	4.93016702662371	1378	9308	14.804469273743
VRP32_MS_Bt_consensus	GUT_GENOME132205	98.5150275085527	3.09270815326667	7670	8609	89.0928098501568
VRP32_MS_Bt_consensus	GUT_GENOME132206	76.0319325278484	6.40625149404574	62	8833	0.701913279746405
VRP32_MS_Bt_consensus	GUT_GENOME137479	98.2003966216443	3.21355851143858	7533	8846	85.1571331675333
VRP32_MS_Bt_consensus	GUT_GENOME143185	92.2796036584664	3.98843492414868	6918	9308	74.3231628706489
VRP32_MS_Bt_consensus	GUT_GENOME163069	98.0226989462392	2.28622884349407	4328	6140	70.4885993485342
VRP32_MS_Bt_consensus	GUT_GENOME186606	92.6142246252576	3.89668517356132	6716	9308	72.1529866781263
VRP32_MS_Bt_consensus	GUT_GENOME235276	98.4822895397928	2.30607595333911	6136	6830	89.8389458272328
VRP32_MS_Bt_consensus	GUT_GENOME236870	78.52472662961	4.58792414024718	1037	6648	15.5986762936221
VRP32_MS_Bt_consensus	GUT_GENOME239080	92.3396972349118	3.68035154192983	6530	8647	75.5175205273505
VRP32_MS_Bt_consensus	GUT_GENOME251364	92.32734734121	3.84219111699638	7000	9308	75.2041254834551
VRP32_MS_Bt_consensus	GUT_GENOME258505	92.6249801249006	4.06564471595533	6905	9084	76.0127697049758
VRP32_MS_Bt_consensus	GUT_GENOME263468	78.9820082633609	4.93682777578019	1405	7989	17.5866816873201
VRP32_MS_Bt_consensus	GUT_GENOME264147	78.6395270935054	5.16399268949937	807	6515	12.3867996930161
VRP32_MS_Bt_consensus	GUT_GENOME268176	98.5509414266621	1.86575159280882	7438	8924	83.34827431645
VRP32_MS_Bt_consensus	GUT_GENOME270563	97.8941898245482	2.564083259125	6891	7998	86.15903975994
VRP32_MS_Bt_consensus	GUT_GENOME272533	92.6750157152086	4.0460234735543	6593	9308	70.8315427589171
VRP32_MS_Bt_consensus	GUT_GENOME283326	98.818422471383	1.44339273787828	7950	9075	87.603305785124
VRP32_MS_Bt_consensus	GUT_GENOME284192	92.8728318955632	4.07754256569843	6236	7871	79.2275441494092
VRP32_MS_Bt_consensus	GUT_GENOME285252	92.968011223257	3.87908315533364	6140	7898	77.7412003038744
VRP32_MS_Bt_consensus	GUT_GENOME287004	76.6617130285725	5.67157803404496	207	9308	2.22389342501074
VRP32_MS_Bt_consensus	P15MS_consensus	98.6052537522292	2.11215896782547	7579	9308	81.4245810055866
VRP32_MS_Bt_consensus	P15_MpT1_consensus	98.4972227604594	2.14234879879587	7219	9308	77.5569402664375
VRP32_MS_Bt_consensus	P20_consensus	98.6814097873869	1.88418700905417	7437	9308	79.8990116029222
VRP32_MS_Bt_consensus	P31_consensus	98.2976902976115	3.05287589693076	7468	9177	81.3773564345647
VRP32_MS_Bt_consensus	P32_consensus	99.9601413900675	0.196462779536084	8920	9308	95.8315427589171
VRP32_MS_Bt_consensus	P45_consensus	92.6120109123871	4.09251612335771	6791	9308	72.9587451654491
VRP32_MS_Bt_consensus	P46_consensus	92.5497351266024	4.16215710594155	6656	9308	71.5083798882682
VRP32_MS_Bt_consensus	P48_consensus	98.6536971240915	1.93220375684911	7596	9308	81.6072195960464
VRP32_MS_Bt_consensus	P51_consensus	92.5332866061657	4.13202236295115	4327	9308	46.4868929952729
VRP32_MS_Bt_consensus	P61_consensus	99.1097776964832	1.19814813707168	8119	9308	87.2260421143103
VRP32_MS_Bt_consensus	P66_consensus	96.4750932750932	3.79617822500798	7425	9308	79.7700902449506
VRP32_MS_Bt_consensus	P82MpT1_sans_C_consensus	92.334410396787	3.86438831530862	6254	9308	67.1895143962183
VRP32_MS_Bt_consensus	P82_consensus	92.2156876635468	3.95419212841629	4254	9308	45.7026214009454
VRP32_MS_Bt_consensus	P86_BT_consensus	92.289653144661	3.85148988011204	7087	9308	76.1388053287495
VRP32_MS_Bt_consensus	P86_sans_C_consensus	98.2927803866473	3.06274536223816	7603	9073	83.7980822219773
VRP32_MS_Bt_consensus	P88_consensus	98.9880510762993	1.90377867931206	8054	9308	86.5277180919639
VRP32_MS_Bt_consensus	P89_consensus	92.3034461212793	3.7686352013126	7102	9308	76.299957026214
VRP32_MS_Bt_consensus	VRP32_MS_Bt_consensus	100.0	0.0	9308	9308	100.0
VRP86_MS_Bt_consensus	GUT_GENOME011239	92.2324010495463	3.7789240726655	6469	8342	77.5473507552146
VRP86_MS_Bt_consensus	GUT_GENOME011714	92.2097701297261	3.76409347584871	6561	8460	77.5531914893617
VRP86_MS_Bt_consensus	GUT_GENOME012603	92.1954853322758	3.9369594185499	6902	8558	80.6496845057256
VRP86_MS_Bt_consensus	GUT_GENOME014311	78.4143958835915	4.68830566836117	868	7871	11.0278236564604
VRP86_MS_Bt_consensus	GUT_GENOME018608	92.382021371638	3.84634507962723	6117	9027	67.7633765370555
VRP86_MS_Bt_consensus	GUT_GENOME018729	92.3066285677491	3.86810759132396	5833	7706	75.6942642097067
VRP86_MS_Bt_consensus	GUT_GENOME029117	78.6629459262964	5.03639495716097	915	7837	11.6753859895368
VRP86_MS_Bt_consensus	GUT_GENOME066320	98.6541776830231	2.46175336052683	8127	9411	86.3563914568059
VRP86_MS_Bt_consensus	GUT_GENOME067559	98.9010149150719	2.09372208888088	6712	7493	89.5769384759109
VRP86_MS_Bt_consensus	GUT_GENOME091220	92.8855067895787	3.86986795036006	6918	8587	80.5636427157331
VRP86_MS_Bt_consensus	GUT_GENOME092268	98.7557045199994	2.29908697357313	8229	9284	88.6363636363636
VRP86_MS_Bt_consensus	GUT_GENOME092376	98.964995371606	1.72566621364109	8112	8959	90.545819845965
VRP86_MS_Bt_consensus	GUT_GENOME093513	92.1833386999686	3.84276776293009	6793	8671	78.3415984315535
VRP86_MS_Bt_consensus	GUT_GENOME094058	98.7974109182554	1.96461897030955	7937	9117	87.0571459910058
VRP86_MS_Bt_consensus	GUT_GENOME103665	98.9435713920302	1.76682684306195	5868	7505	78.1878747501666
VRP86_MS_Bt_consensus	GUT_GENOME104028	98.8593742488399	1.88955363404793	7890	9028	87.3947718210013
VRP86_MS_Bt_consensus	GUT_GENOME104378	98.8701971187094	1.87204087260421	7833	8783	89.1836502334054
VRP86_MS_Bt_consensus	GUT_GENOME109037	98.9845117495637	1.79039732405268	7188	8547	84.0996840996841
VRP86_MS_Bt_consensus	GUT_GENOME120881	92.1808597942279	3.85247812106367	7104	8913	79.7038034331875
VRP86_MS_Bt_consensus	GUT_GENOME130816	93.1376259399674	3.88635178780698	6929	8712	79.5339761248852
VRP86_MS_Bt_consensus	GUT_GENOME132204	79.253116974053	4.82340904101397	1507	10122	14.8883619837977
VRP86_MS_Bt_consensus	GUT_GENOME132205	93.0037092097264	3.87412743793759	6986	8609	81.14763619468
VRP86_MS_Bt_consensus	GUT_GENOME132206	74.264103158953	5.64363958650063	72	8833	0.815125099060342
VRP86_MS_Bt_consensus	GUT_GENOME137479	92.8957038728257	4.03482780357892	7041	8846	79.5952973095184
VRP86_MS_Bt_consensus	GUT_GENOME143185	98.8457241537454	2.29871941989625	8616	9559	90.1349513547442
VRP86_MS_Bt_consensus	GUT_GENOME163069	92.1537067573963	3.87745287415994	4181	6140	68.0944625407166
VRP86_MS_Bt_consensus	GUT_GENOME186606	98.9128308026788	1.69217244300429	8014	9391	85.3370248109892
VRP86_MS_Bt_consensus	GUT_GENOME235276	92.2171792827093	3.77752135656597	5585	6830	81.7715959004392
VRP86_MS_Bt_consensus	GUT_GENOME236870	78.5006397018778	4.49251555834341	1076	6648	16.1853188929001
VRP86_MS_Bt_consensus	GUT_GENOME239080	98.9185220073158	1.57795500811649	7651	8647	88.4815542962877
VRP86_MS_Bt_consensus	GUT_GENOME251364	99.1755072121338	1.39686983160716	8390	9430	88.9713679745493
VRP86_MS_Bt_consensus	GUT_GENOME258505	98.6738206558424	2.0089681456087	8128	9084	89.4760017613386
VRP86_MS_Bt_consensus	GUT_GENOME263468	79.2203401939533	4.79895870985169	1458	7989	18.2500938790837
VRP86_MS_Bt_consensus	GUT_GENOME264147	78.7201161114072	5.06517028554464	843	6515	12.9393706830391
VRP86_MS_Bt_consensus	GUT_GENOME268176	92.2731222758318	3.7977087809759	6874	8924	77.0282384580905
VRP86_MS_Bt_consensus	GUT_GENOME270563	92.7231195900728	3.89812040554827	6292	7998	78.6696674168542
VRP86_MS_Bt_consensus	GUT_GENOME272533	98.8100125707423	2.02862541527645	8110	9383	86.4329105829692
VRP86_MS_Bt_consensus	GUT_GENOME283326	92.3532428012879	3.87488704148947	6656	9075	73.3443526170799
VRP86_MS_Bt_consensus	GUT_GENOME284192	98.5978223059018	2.52667461092552	7119	7871	90.4459407953246
VRP86_MS_Bt_consensus	GUT_GENOME285252	98.6411291945141	2.13641053446314	7123	7898	90.1873892124589
VRP86_MS_Bt_consensus	GUT_GENOME287004	75.7062918349047	5.16742090577152	241	10122	2.38095238095238
VRP86_MS_Bt_consensus	P15MS_consensus	92.2588228262088	3.80417221839035	6897	10122	68.1387077652638
VRP86_MS_Bt_consensus	P15_MpT1_consensus	92.1174684730193	3.86573177168676	6474	10122	63.9596917605216
VRP86_MS_Bt_consensus	P20_consensus	92.3977552798621	3.90323383950562	6754	9908	68.1671376665321
VRP86_MS_Bt_consensus	P31_consensus	92.7691711977343	3.92642580887446	6949	9177	75.7219134793505
VRP86_MS_Bt_consensus	P32_consensus	92.3384469990656	3.80179066717425	7125	10122	70.3912270302312
VRP86_MS_Bt_consensus	P45_consensus	98.7330512660404	1.89514619023444	8317	10122	82.1675558190081
VRP86_MS_Bt_consensus	P46_consensus	98.7119938306164	1.9017526480516	8177	10122	80.7844299545544
VRP86_MS_Bt_consensus	P48_consensus	92.2485891370107	3.7931388586641	6843	9834	69.5851128737035
VRP86_MS_Bt_consensus	P51_consensus	98.5111720923084	2.03147373467073	5367	10122	53.0231179608773
VRP86_MS_Bt_consensus	P61_consensus	92.3000795458905	3.88654777503172	6744	10122	66.6271487848251
VRP86_MS_Bt_consensus	P66_consensus	99.1834382251498	2.23186347051975	9265	10122	91.5332938154515
VRP86_MS_Bt_consensus	P82MpT1_sans_C_consensus	98.8500290877279	1.63726011422187	7840	9800	80.0
VRP86_MS_Bt_consensus	P82_consensus	98.699946208408	1.78025560954102	5223	10122	51.6004742145821
VRP86_MS_Bt_consensus	P86_BT_consensus	99.9634983479229	0.164233054711853	9804	10122	96.8583283935981
VRP86_MS_Bt_consensus	P86_sans_C_consensus	92.5451074693584	3.9289808852227	7058	9073	77.7912487600573
VRP86_MS_Bt_consensus	P88_consensus	92.1553971988143	3.90027839071376	6622	10000	66.22
VRP86_MS_Bt_consensus	P89_consensus	99.9506105380447	0.187344079015952	9726	10067	96.612694943876
VRP86_MS_Bt_consensus	VRP32_MS_Bt_consensus	92.3612995155382	3.75995196787047	6877	9308	73.8826815642458
VRP86_MS_Bt_consensus	VRP86_MS_Bt_consensus	100.0	0.0	10122	10122	100.0
VRP86_MS_sans_C_consensus	GUT_GENOME011239	98.5021307410871	2.40719842888395	7014	8342	84.0805562215296
VRP86_MS_sans_C_consensus	GUT_GENOME011714	98.1181666326107	2.62128387866872	7311	8460	86.4184397163121
VRP86_MS_sans_C_consensus	GUT_GENOME012603	98.1810861930312	2.56114502934318	7302	8558	85.3236737555504
VRP86_MS_sans_C_consensus	GUT_GENOME014311	78.3374921702818	4.77407919262286	875	7871	11.1167577182061
VRP86_MS_sans_C_consensus	GUT_GENOME018608	98.2298348806924	2.71496627306898	6824	9027	75.5954359144788
VRP86_MS_sans_C_consensus	GUT_GENOME018729	98.1616117387276	2.46614270133118	6511	7706	84.4926031663639
VRP86_MS_sans_C_consensus	GUT_GENOME029117	78.6087345900592	5.18889089797825	888	7837	11.3308664029603
VRP86_MS_sans_C_consensus	GUT_GENOME066320	93.2582338109512	4.02875403585921	7125	9078	78.4864507600793
VRP86_MS_sans_C_consensus	GUT_GENOME067559	93.1520267000083	3.79546024568087	5897	7493	78.7001201121046
VRP86_MS_sans_C_consensus	GUT_GENOME091220	99.2049481757692	2.015334840552	7801	8587	90.8466286246652
VRP86_MS_sans_C_consensus	GUT_GENOME092268	92.972052657419	3.86889711528966	6883	9078	75.8206653447896
VRP86_MS_sans_C_consensus	GUT_GENOME092376	92.9789396425502	3.95174275765266	6798	8959	75.8790043531644
VRP86_MS_sans_C_consensus	GUT_GENOME093513	98.673104821869	2.44415581272718	7494	8671	86.4260177603506
VRP86_MS_sans_C_consensus	GUT_GENOME094058	93.0724591019261	3.85286946450062	6562	9078	72.2846441947566
VRP86_MS_sans_C_consensus	GUT_GENOME103665	92.9482705355752	3.63682625659771	5014	7505	66.8087941372418
VRP86_MS_sans_C_consensus	GUT_GENOME104028	93.0710293647946	3.89531713301098	6654	9028	73.7040319007532
VRP86_MS_sans_C_consensus	GUT_GENOME104378	92.9454385100792	3.77073324854315	6639	8783	75.5892064214961
VRP86_MS_sans_C_consensus	GUT_GENOME109037	93.0089686642758	3.80083399244725	6147	8547	71.9199719199719
VRP86_MS_sans_C_consensus	GUT_GENOME120881	98.2698181839826	3.13026634790504	7488	8913	84.0121171322787
VRP86_MS_sans_C_consensus	GUT_GENOME130816	98.5923561475992	1.88055062653053	7324	8712	84.0679522497704
VRP86_MS_sans_C_consensus	GUT_GENOME132204	79.3009755135566	4.80474452346644	1434	9078	15.7964309319233
VRP86_MS_sans_C_consensus	GUT_GENOME132205	98.6979642591902	2.02964447816899	7406	8609	86.0262515971658
VRP86_MS_sans_C_consensus	GUT_GENOME132206	75.7010116056875	6.04424489389741	57	8833	0.645307370089437
VRP86_MS_sans_C_consensus	GUT_GENOME137479	98.5764335519624	1.81795464723599	7649	8846	86.4684603210491
VRP86_MS_sans_C_consensus	GUT_GENOME143185	92.6967621288533	3.84953470639802	7160	9078	78.8719982374973
VRP86_MS_sans_C_consensus	GUT_GENOME163069	97.9171257719693	2.44591435990237	4312	6140	70.228013029316
VRP86_MS_sans_C_consensus	GUT_GENOME186606	92.9326119333891	3.87306908165176	6740	9078	74.245428508482
VRP86_MS_sans_C_consensus	GUT_GENOME235276	98.4278029848724	2.38267723671908	6076	6830	88.9604685212299
VRP86_MS_sans_C_consensus	GUT_GENOME236870	78.4376981528757	4.61568375639356	1089	6648	16.3808664259928
VRP86_MS_sans_C_consensus	GUT_GENOME239080	92.752756055947	3.68206673281648	6477	8647	74.9045911876952
VRP86_MS_sans_C_consensus	GUT_GENOME251364	92.8801750908049	3.81664491693597	6640	9078	73.143864287288
VRP86_MS_sans_C_consensus	GUT_GENOME258505	93.1430014618762	3.89300942703245	6768	9078	74.5538664904164
VRP86_MS_sans_C_consensus	GUT_GENOME263468	78.8856338580836	4.89789159545507	1374	7989	17.1986481411941
VRP86_MS_sans_C_consensus	GUT_GENOME264147	78.5852744221844	5.21437528944745	882	6515	13.5379892555641
VRP86_MS_sans_C_consensus	GUT_GENOME268176	98.4623819119826	2.62644975684851	7405	8924	82.978484984312
VRP86_MS_sans_C_consensus	GUT_GENOME270563	98.1696329537118	2.2035330825009	7025	7998	87.8344586146537
VRP86_MS_sans_C_consensus	GUT_GENOME272533	92.9400133410451	3.89073677683943	6842	9078	75.3690240141
VRP86_MS_sans_C_consensus	GUT_GENOME283178	71.6130860798445	3.90947969046103	53	8392	0.631553860819828
VRP86_MS_sans_C_consensus	GUT_GENOME283326	98.1023031774504	3.2588304344083	7448	9075	82.0716253443526
VRP86_MS_sans_C_consensus	GUT_GENOME284192	93.1949112223372	3.95992334527867	6331	7871	80.4345064159573
VRP86_MS_sans_C_consensus	GUT_GENOME285252	93.1674830361979	3.85143305237793	6175	7898	78.184350468473
VRP86_MS_sans_C_consensus	GUT_GENOME287004	76.9170887625823	5.89867548687849	216	9078	2.37937871777925
VRP86_MS_sans_C_consensus	P15MS_consensus	99.2087172263274	2.44125370302083	7739	9078	85.2500550782111
VRP86_MS_sans_C_consensus	P15_MpT1_consensus	99.0596206822583	2.54556022194425	7328	9078	80.7226261291033
VRP86_MS_sans_C_consensus	P20_consensus	99.1850997937872	2.62309785232956	7696	9078	84.7763824630976
VRP86_MS_sans_C_consensus	P31_consensus	99.9615777170593	0.18710368630055	8914	9078	98.1934346772417
VRP86_MS_sans_C_consensus	P32_consensus	98.2599176995213	3.11165603883691	7691	9078	84.7213042520379
VRP86_MS_sans_C_consensus	P45_consensus	92.9982179699244	4.00194434977932	6983	9078	76.9222295659837
VRP86_MS_sans_C_consensus	P46_consensus	93.095101315516	3.99474388693273	6575	9078	72.4278475435118
VRP86_MS_sans_C_consensus	P48_consensus	99.1697962315895	2.41095623969547	7692	9078	84.7323198942498
VRP86_MS_sans_C_consensus	P51_consensus	92.9765559550965	4.09591089307886	4365	9078	48.0832782551223
VRP86_MS_sans_C_consensus	P61_consensus	98.2337389656486	3.15933346674058	7403	9078	81.5487992949989
VRP86_MS_sans_C_consensus	P66_consensus	97.0120907821808	4.01509110341907	7565	9078	83.3333333333333
VRP86_MS_sans_C_consensus	P82MpT1_sans_C_consensus	92.6385595872313	3.96803079236734	6441	9078	70.9517514871117
VRP86_MS_sans_C_consensus	P82_consensus	92.7986844322176	3.90219136670535	4517	9078	49.7576558713373
VRP86_MS_sans_C_consensus	P86_BT_consensus	92.7946755508498	3.97655973977209	6936	9078	76.4044943820225
VRP86_MS_sans_C_consensus	P86_sans_C_consensus	99.3788112492172	1.86912636153793	8109	9073	89.3750688857048
VRP86_MS_sans_C_consensus	P88_consensus	98.3340295110422	2.94886910883023	7437	9078	81.9233311302049
VRP86_MS_sans_C_consensus	P89_consensus	92.6652785164783	3.98954875504694	7001	9078	77.1205111257986
VRP86_MS_sans_C_consensus	VRP32_MS_Bt_consensus	98.2446118136472	3.20687887605744	7462	9078	82.1987221855034
VRP86_MS_sans_C_consensus	VRP86_MS_Bt_consensus	92.6596639911404	4.00141494138969	7051	9078	77.6712932363957
VRP86_MS_sans_C_consensus	VRP86_MS_sans_C_consensus	100.0	0.0	9077	9078	99.9889843577881
